ID1,ID2,X1,X2,Y
61,61,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O__CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2__COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1C(CC2)NC(C)=O,D47.1__D89.810__D89.811__D89.813__D89.812__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__C96.20__C96.29__D47.09__D46.9__D46.C__D46.Z,0
62,62,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C__ClCCN(CCCl)P1(=O)NCCCO1__ClCCN(CCCl)P1(=O)NCCCO1__OS(=O)(=O)CCS,D17.71__D30.00__D30.01__D30.02__D41.00__D41.01__D41.02,0
63,63,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,C90.01__C90.02__C90.00,1
64,64,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2,1
65,65,NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__D47.Z1,0
66,66,ClCCN(CCCl)P1(=O)NCCCO1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC__N[C@@H](CCCNC(N)=N)C(O)=O,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2__C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2__C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
67,67,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
68,68,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2,1
69,69,[H]/C1=C([H])/[C@]([H])(OC)[C@@]([H])(OC(O)=N)C(C)=C([H])[C@]([H])(C)[C@@]([H])(O)[C@]([H])(C[C@]([H])(C)CC2=C(NCC=C)C(=O)C=C(N=C(O)\\C(C)=C\\1/[H])C2=O)OC__ClCCN(CCCl)P1(=O)NCCCO1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__D68.61__D69.41__D81.4__E24.1__E26.01__E26.81__E34.0__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__D68.61__D69.41__D81.4__E24.1__E26.01__E26.81__E34.0__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__H01.009__H02.209__H02.009__H02.109__H04.209__H05.409__H10.509__C88.0,1
70,70,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,0
71,71,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC__COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
72,72,[H]C([H])(C=O)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C25.3__C76.0__C47.0__C49.0__C77.0__D17.0__D21.0__D36.11__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
73,73,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
74,74,OC[C@H]1N[C@H]([C@H](O)[C@@H]1O)C1=CNC2=C1N=CNC2=O,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
75,75,NC1=NC(N)=C2N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCCNC(=O)C3=CC=CC=C3C(O)=O)C(O)=O)C=NC2=N1,H01.009__H02.209__H02.009__H02.109__H04.209__H05.409__H10.509,0
76,76,N[C@@H](CC(O)=O)C(O)=O__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C__CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1__ClCCN(CCCl)P1(=O)NCCCO1__[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C__N[C@@H](CC1=CN=CN1)C(O)=O__C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1__CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O__OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1__ClCCN(CCCl)P1(=O)NCCCO1__NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1,C83.57__C83.50__C91.01__C91.02__C83.52__C83.56__C83.53,0
77,77,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__CC(C)O,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,1
78,78,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,Z76.3__Z76.2,1
79,79,CO[C@H]1\\C=C\\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\\C=N\\N4CCN(C)CC4)=C(NC(=O)\\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C,Z21,0
80,80,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01,0
81,81,[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H]__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8,0
82,82,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__CC1(C)CNC2=C1C=CC(=C2)N=C(O)C1=C(NCC2=CC=NC=C2)N=CC=C1__FC1=CNC(=O)NC1=O,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C18.2__C18.4__C18.6__C18.7__C18.9__D12.2__D12.3,1
83,83,CC1(C)CNC2=C1C=CC(=C2)N=C(O)C1=C(NCC2=CC=NC=C2)N=CC=C1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2__C25.3__K22.2__K22.81__Q39.4__P78.83__I85.00__I85.01__I85.10,0
84,84,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,0
85,85,C\\C(\\C=C\\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(=O)NC1=CC=C(O)C=C1__NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2C3=C(CCC4=C2C(Br)=CC(Cl)=C4)C=C(Br)C=N3)CC1,C76.0__C47.0__C49.0__C77.0__D17.0__D21.0__D36.11,0
86,86,NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2C3=C(CCC4=C2C(Br)=CC(Cl)=C4)C=C(Br)C=N3)CC1__CSCC[C@H](N)C(O)=O,G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2,1
87,87,OCC(C)(CO)C(=O)O[C@@H]1CC[C@@H](C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@@H](OC)C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC,C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,0
88,88,COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,D02.20__D02.21__D02.22,0
89,89,NC1=NC(N)=C2N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCCNC(=O)C3=CC=CC=C3C(O)=O)C(O)=O)C=NC2=N1,D02.20__D02.21__D02.22,0
90,90,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OP(C)(C)=O,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
91,91,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__H01.009__H02.209__H02.009__H02.109__H04.209__H05.409__H10.509,0
92,92,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8,1
93,93,CS(=O)(=O)OCCCCOS(C)(=O)=O,C90.01__C90.02__C90.00,0
94,94,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
95,95,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,1
96,96,[H][C@](C)(N=C1N=CNC2=C1C=C(N2)C1=CC=C(CN2CCN(CC)CC2)C=C1)C1=CC=CC=C1,L51.0__L51.8__L51.9,0
97,97,[H][C@](C)(N=C1N=CNC2=C1C=C(N2)C1=CC=C(CN2CCN(CC)CC2)C=C1)C1=CC=CC=C1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,0
98,98,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,B18.2__B18.0__B18.1__B18.8__B18.9__K71.3__K71.4,0
99,99,[Sm],B38.81__N42.31__Z87.430__N40.0__N40.1,1
100,100,COC1=CC2=C(C=C1OCCCOC1=CC3=C(C=C1OC)C(=O)N1CC(=C)C[C@H]1C=N3)N=C[C@@H]1CC(=C)CN1C2=O,H01.009__H02.209__H02.009__H02.109__H04.209__H05.409__H10.509,1
101,101,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
102,102,CCC1=C(C)\\C2=C\\C3=C(C=C)C(C)=C(N3)\\C=C3/N=C([C@@H](CCC(O)=O)[C@@H]3C)/C(/CC(=O)N[C@@H](CC(O)=O)C(O)=O)=C3\\N\\C(=C/C1=N2)C(C)=C3C(O)=O,C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8__D13.4__Z85.05__C22.8__C78.7__C22.9__D37.6,1
103,103,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1__CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,0
104,104,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,E88.3__R97.8__C49.A0__C49.A1__C49.A2__C49.A5__C49.A3,0
105,105,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
106,106,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C__CCN(CC)CCNC(=O)C1=C(C)NC(\\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,B38.81__N42.31__Z87.430__N40.0__N40.1,1
107,107,COC(=O)\\C=C\\C(O)=O__[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C__COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1C(CC2)NC(C)=O__NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1__CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O__CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1,I12.9__N18.9__Q61.9__I12.0__D63.1__N18.1__N18.5__N26.2__Q63.0__Q63.2__Z52.4__I75.81__N19__N20.0__T86.11__T86.12__T86.13__Z94.0__T86.10__T86.19__Z48.22__N25.0__Q61.4__N23__N26.9__P96.0__Q60.0__Q60.1__N25.0__Q61.4__N23__N26.9__P96.0__Q60.0__Q60.1,1
108,108,CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1__C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C91.01__C91.02__C91.00,1
109,109,[H][C@@](O)(CO)CONC(=O)C1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1,C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
110,110,[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C__N[C@@H](CCCNC(N)=N)C(O)=O__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C81.77__C81.97__C81.17__C81.27__C81.37__C81.47__C81.70,1
111,111,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
112,112,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1__C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C88.0__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__C81.77__C81.97__C81.17__C81.27__C81.37__C81.47__C81.70__C90.01__C90.02__C90.00,1
113,113,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
114,114,[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H],K22.2__K22.81__Q39.4__P78.83__I85.00__I85.01__I85.10,1
115,115,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
116,116,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8,0
117,117,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,E88.3__R97.8__C49.A0__C49.A1__C49.A2__C49.A5__C49.A3,0
118,118,CCOC1=NC=C(C=C1C1=NC2=C(CC)N(CCOC)N=C2C(=O)N1)S(=O)(=O)N1CCN(CC)CC1,J44.9__J44.1__J44.0,0
119,119,CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,I12.9__N18.9__Q61.9__I12.0__D63.1__N18.1__N18.5,0
120,120,[H]\\C(=C(\\C)[C@]1([H])C[C@]2([H])O[C@]2(C)CCC[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C(=O)C(C)(C)[C@@]([H])(O)CC(=O)O1)C1=CSC(C)=N1,D02.20__D02.21__D02.22,0
121,121,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C76.0__C47.0__C49.0__C77.0__D17.0__D21.0__D36.11,0
122,122,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,C43.0__C43.31__C43.51__C43.9__C43.4__C43.52__C43.10,1
123,123,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O__CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,0
124,124,N[C@@H](CCCNC(N)=N)C(O)=O__N[C@@H](CCCNC(N)=N)C(O)=O__CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2__COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1C(CC2)NC(C)=O,N26.2__Q63.0__Q63.2__Z52.4__I75.81__N19__N20.0__I12.9__N18.9__Q61.9__I12.0__D63.1__N18.1__N18.5__N19__T86.12__N17.8__N17.9__O90.4__N99.0__N17.0,0
125,125,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,D13.0__C15.9__C15.3__C15.4__C15.5__C15.8__Z85.01,1
126,126,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[O-][N+](=O)OC[C@@H](O[N+]([O-])=O)[C@H](CO[N+]([O-])=O)O[N+]([O-])=O,C25.3__C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31,0
